"Catalog.ID","In.union","Age..range","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","SurveyID","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.nouse","SE.logR.any.nouse","SE.logR.unmet.noneed"
7368,0,"20-24",NA,NA,NA,NA,9.30742720306847,8.06000560193314,1.24742160113534,7.59652663595317,NA,NA,NA,"UW","0",NA,NA,0,598,"Papua New Guinea",2016,2018,2016.91530054645,2018.95068493151,"2016-2018 DHS","DHS",0,"pg71",0.248231901,0.268277791,0.147833366,0.21451849,0.161348089
7368,1,"20-24",NA,NA,NA,NA,29.6914871335901,24.850921959406,4.8405651741841,33.5850449039624,NA,NA,NA,"MW","0",NA,NA,0,598,"Papua New Guinea",2016,2018,2016.91530054645,2018.95068493151,"2016-2018 DHS","DHS",0,"pg71",0.126730974,0.168652366,0.050259168,0.11715268,0.096223139
7369,0,"20-24",NA,NA,NA,NA,2.67400388381522,1.0586329686272,1.61537091518802,2.64554866639923,NA,NA,NA,"UW","0",NA,NA,0,608,"Philippines",2017,2017,2017.58082191781,2017.8301369863,"2017 DHS","DHS",0,"ph71",0.220192854,0.23014365,0.227969572,0.174574167,0.234339468
7369,1,"20-24",NA,NA,NA,NA,55.6996598216868,43.9460889487642,11.7535708729226,18.4200941454114,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",2017,2017,2017.58082191781,2017.8301369863,"2017 DHS","DHS",0,"ph71",0.075568164,0.154046028,0.059223818,0.079879493,0.101375979
7370,0,"20-24",NA,NA,NA,NA,4.27202948222536,4.17402342026633,0.098006061959029,2.35409957303728,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2016,2016,2016,2016.8306010929,"2016 DHS","DHS",0,"sn7i",0.262789766,1.003013061,0.243027132,0.256011726,0.249154221
7370,1,"20-24",NA,NA,NA,NA,20.1563461188969,18.6378142343548,1.51853188454213,24.5034727654461,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2016,2016,2016,2016.8306010929,"2016 DHS","DHS",0,"sn7i",0.133730919,0.28558267,0.06510075,0.126185408,0.093925998
7371,1,"20-24",NA,NA,NA,NA,15.5755211494174,14.6525178539891,0.923003295428365,23.0430879867128,NA,NA,NA,"MW","0",NA,NA,0,762,"Tajikistan",2017,2017,2017.6,2017.8602739726,"2017 DHS","DHS",0,"tj71",0.098919396,0.365782578,0.057869523,0.095523632,0.079594226
7474,0,"20-24",NA,NA,NA,NA,12.009561574282,1.57889355484971,10.4306680194323,5.70696028226191,NA,NA,NA,"UW","0",NA,NA,0,8,"Albania",2017,2018,2017.69315068493,2018.13698630137,"2017-2018 DHS","DHS",0,"al71",0.353182341,0.233945938,0.236823134,0.208488116,0.253248549
7474,1,"20-24",NA,NA,NA,NA,39.0455414535048,3.30664114685458,35.7389003066503,26.1173677501222,NA,NA,NA,"MW","0",NA,NA,0,8,"Albania",2017,2018,2017.69315068493,2018.13698630137,"2017-2018 DHS","DHS",0,"al71",0.287406284,0.124462462,0.073350908,0.118344424,0.128342085
7475,1,"20-24",NA,NA,NA,NA,55.5563575146265,50.8233871545166,4.73297036010991,15.6960593036242,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2017,2018,2017.74794520548,2018.24383561644,"2017-2018 DHS","DHS",0,"bd7r",0.043601706,0.09731554,0.040579198,0.04314336,0.062701516
7479,0,"20-24",NA,NA,NA,NA,0.25821756,0.25821756,0,0.489573671,NA,NA,NA,"UW","0",NA,NA,0,360,"Indonesia",2016,2017,2016.74863387978,2017.08219178082,"2016-2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7479,1,"20-24",NA,NA,NA,NA,63.64466399,62.13278187,1.51188212,10.67371447,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2016,2017,2016.74863387978,2017.08219178082,"2016-2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7480,0,"20-24",NA,NA,NA,NA,11.56368927,10.26292654,0.511723298,5.23276745,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7480,1,"20-24",NA,NA,NA,NA,43.73576391,42.05333741,1.42190982,20.11398705,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7481,0,"20-24",NA,NA,NA,NA,35.70678342,31.10363306,3.582249765,9.829187315,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2017,2017,2017.24657534247,2017.41095890411,"2017 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7481,1,"20-24",NA,NA,NA,NA,32.72039721,27.33653047,5.219683313,28.81667314,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2017,2017,2017.24657534247,2017.41095890411,"2017 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7482,0,"20-24",NA,NA,"Sampling design might not be representative for the whole country.",NA,23.55734095,18.60835261,4.601182963,7.491615511,"Sampling design might not be representative for the whole country.",NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7482,1,"20-24",NA,NA,"Sampling design might not be representative for the whole country.",NA,13.9594427,10.76444763,3.113338974,32.12601541,"Sampling design might not be representative for the whole country.",NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7483,0,"20-24",NA,NA,NA,NA,39.91393591,34.58541748,5.32851843,6.435283232,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2016,2017,2016.83333333333,2017.08219178082,"2016-2017 PMA-R4","PMA",0,NA,NA,NA,NA,NA,NA
7483,1,"20-24",NA,NA,NA,NA,24.56455762,23.59438644,0.970171178,34.0207116,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2017,2016.83333333333,2017.08219178082,"2016-2017 PMA-R4","PMA",0,NA,NA,NA,NA,NA,NA
7484,0,"20-24",NA,NA,NA,NA,36.63601672,32.70671993,1.127087586,11.93333319,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2016,2016,2016.83333333333,2016.99726775956,"2016 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7484,1,"20-24",NA,NA,NA,NA,61.48220601,59.69768708,1.155985662,15.98041603,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2016,2016,2016.83333333333,2016.99726775956,"2016 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7496,0,"20-24",NA,NA,NA,NA,41.0736081,40.52212992,0.551478184,15.77479615,NA,NA,NA,"UW","0",NA,NA,1,600,"Paraguay",2016,2016,2016.41530054645,2016.70765027322,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7496,1,"20-24",NA,NA,NA,NA,74.88019608,74.11738264,0.762813445,12.62964039,NA,NA,NA,"MW","0",NA,NA,1,600,"Paraguay",2016,2016,2016.41530054645,2016.70765027322,"2016 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7497,0,"20-24",NA,NA,NA,NA,24.86176857,19.83688995,4.194795702,20.56643685,NA,NA,NA,"UW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7497,1,"20-24",NA,NA,NA,NA,35.5694063,29.34102838,6.048597264,37.35042069,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7500,0,"20-24",NA,NA,NA,NA,17.6733645974033,14.2887604250665,3.38460417233685,30.7234702826879,NA,NA,NA,"UW","0",NA,NA,1,140,"Central African Republic",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7500,1,"20-24",NA,NA,NA,NA,17.2,14.6,2.6,40.8,NA,NA,NA,"MW","0",NA,NA,1,140,"Central African Republic",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7502,0,"20-24",NA,NA,NA,NA,26.6977863210242,24.6914877441751,2.00629857684911,19.9962353143461,NA,NA,NA,"UW","0",NA,NA,1,768,"Togo",2017,2017,2017.49589041096,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7502,1,"20-24",NA,NA,NA,NA,20.7,19,1.6,42,NA,NA,NA,"MW","0",NA,NA,1,768,"Togo",2017,2017,2017.49589041096,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7514,0,"20-24",NA,NA,NA,NA,6.844488874,4.750230141,2.094258732,0.931183514,NA,NA,NA,"UW","0",NA,NA,0,562,"Niger",2017,2017,2017.32876712329,2017.74520547945,"2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7514,1,"20-24",NA,NA,NA,NA,22.95445409,21.82849488,1.125959208,22.99075583,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2017,2017,2017.32876712329,2017.74520547945,"2017 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7516,1,"20-24",NA,NA,NA,NA,22.6,19,3.6,47.9,NA,NA,NA,"MW","0",NA,NA,0,90,"Solomon Islands",2015,2015,2015.2602739726,2015.71232876712,"2015 DHS","National survey",0,NA,NA,NA,NA,NA,NA
7517,1,"20-24",NA,"Traditional methods include folk methods.",NA,NA,77.4,60.1,17.3,8.7,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2015,2015,2015.17534246575,2015.96712328767,"2015 DHS","DHS",0,NA,NA,NA,NA,NA,NA
7518,1,"20-24",NA,"Traditional methods include folk methods.",NA,NA,76.1,58.5,17.6,7.7,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2016,2016,2016.18579234973,2016.96174863388,"2016 DHS","DHS",0,NA,NA,NA,NA,NA,NA
7571,0,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,58.7682421709748,54.9300213803009,3.37573443600795,17.5027014498423,NA,NA,NA,"UW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7571,1,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,16.5164441767128,15.7306524737744,0.18248017940267,22.6762847544383,NA,NA,NA,"MW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7572,1,"20-24",NA,NA,NA,NA,18.9,18.2,0.8,10.7,NA,NA,NA,"MW","0",NA,NA,0,408,"Dem. People's Rep. of Korea",2017,2017,2017.58082191781,2017.8301369863,"2017 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7575,1,"20-24",NA,NA,NA,NA,58.7654642731301,56.6348124623327,2.13065181079751,14.6241036617421,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2019,2019,2019.04931506849,2019.41369863014,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7577,1,"20-24",NA,NA,NA,NA,7.3,6.2,1.1,32.5,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7578,0,"20-24",NA,NA,NA,NA,69.2039772996234,68.7493044364105,0.251155814819643,13.1701764408026,NA,NA,NA,"UW","0",NA,NA,1,192,"Cuba",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7578,1,"20-24",NA,NA,NA,NA,72.5061911424961,72.4355417010517,0.0706494414444826,12.8935262816802,NA,NA,NA,"MW","0",NA,NA,1,192,"Cuba",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7579,1,"20-24",NA,NA,NA,NA,12.5558308,12.21791973,0.337911069,29.7,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7580,1,"20-24",NA,NA,NA,NA,40.43589959,31.46356457,8.972335015,24.5,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7582,0,"20-24",NA,NA,NA,NA,0.85483741,0.85483741,0,0,NA,NA,NA,"UW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7582,1,"20-24",NA,NA,NA,NA,24.85656531,23.16592896,1.690636347,21.88677768,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7583,0,"20-24",NA,NA,NA,NA,43.9450412,41.88659081,2.058450389,3.012215347,NA,NA,NA,"UW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7583,1,"20-24",NA,NA,NA,NA,67.00162927,66.66101047,0.340618798,20.27740676,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7584,0,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,29.5607479954265,24.8354820038778,4.7252659915487,0,NA,NA,NA,"UW","0",NA,NA,0,807,"North Macedonia",2018,2019,2018.87671232877,2019.22739726027,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7584,1,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,55.9908342741895,14.2915065258548,40.807668593201,18.1674074310622,NA,NA,NA,"MW","0",NA,NA,0,807,"North Macedonia",2018,2019,2018.87671232877,2019.22739726027,"2018-2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7586,0,"20-24",NA,NA,NA,NA,30.78936832,26.77915645,4.010211868,12.48307831,NA,NA,NA,"UW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7586,1,"20-24",NA,NA,NA,NA,44.33412691,41.22402408,3.110102833,17.92822424,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7588,0,"20-24",NA,NA,NA,NA,16.96320642,16.93399481,0.029211606,11.57793538,NA,NA,NA,"UW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7588,1,"20-24",NA,NA,NA,NA,38.83813443,36.38546077,2.452673662,27.08929873,NA,NA,NA,"MW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7589,0,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,19.0942979734007,19.0942979734007,0,8.0440794109871,NA,NA,NA,"UW","0",NA,NA,0,499,"Montenegro",2018,2018,2018.74794520548,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7589,1,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,NA,NA,NA,25.5005604068624,NA,NA,NA,"MW","0",NA,NA,0,499,"Montenegro",2018,2018,2018.74794520548,2018.98904109589,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7591,0,"20-24",NA,NA,NA,NA,13.16125437,13.16125437,0,8.895299637,NA,NA,NA,"UW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7591,1,"20-24",NA,NA,NA,NA,35.38490734,35.19449549,0.190411851,42.64746794,NA,NA,NA,"MW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7592,1,"20-24",NA,NA,NA,NA,32.2,28.9,3.3,24.5,NA,NA,NA,"MW","0",NA,NA,1,788,"Tunisia",2018,2018,2018.16164383562,2018.41095890411,"2018 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7598,1,"20-24",NA,NA,NA,NA,29.3202748393513,27.23419043946,2.08608439989138,37.7203190365342,NA,NA,NA,"MW","0",NA,NA,1,524,"Nepal",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7599,0,"20-24",NA,NA,NA,NA,34.0621390819434,32.9511150208164,0.766324779979473,22.4158033027722,NA,NA,NA,"UW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7599,1,"20-24",NA,NA,NA,NA,61.4862506879478,56.5386362514153,4.69252573870459,26.3794735494972,NA,NA,NA,"MW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7600,0,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,38.6759529531862,31.324045032184,7.35190792100224,3.74626807349912,NA,NA,NA,"UW","0",NA,NA,0,688,"Serbia",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7600,1,"20-24","Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,52.1745443573822,23.3001211474894,28.8744232098929,21.0020586301574,NA,NA,NA,"MW","0",NA,NA,0,688,"Serbia",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7603,1,"20-24",NA,NA,NA,NA,27.6400048956496,25.2369252833644,2.40307961228528,15.8415849551532,NA,NA,NA,"MW","0",NA,NA,0,795,"Turkmenistan",2019,2019,2019,2019,"2019 MICS","MICS",0,NA,NA,NA,NA,NA,NA
7623,0,"20-24",NA,NA,NA,NA,23.0377328987854,22.5659320243847,0.471800874400737,11.1333602718646,NA,NA,NA,"UW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,"gn71",0.145841556,0.546610629,0.131795263,0.143805619,0.15408523
7623,1,"20-24",NA,NA,NA,NA,11.6939999455747,10.9111204893961,0.782879456178579,20.0028665766305,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,"gn71",0.135541021,0.373789882,0.070597166,0.130091907,0.09127185
7626,0,"20-24",NA,NA,NA,NA,19.8577900442442,19.2821080329693,0.575682011274914,11.4921256706241,NA,NA,NA,"UW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.183721312,0.708918876,0.173018094,0.180423823,0.201981579
7626,1,"20-24",NA,NA,NA,NA,17.4497258988372,16.6573617498897,0.792364148947432,21.819928990743,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,"ml7a",0.090406592,0.363659803,0.058271074,0.089555526,0.079207406
7628,0,"20-24",NA,NA,NA,NA,13.8021666260819,10.5909001389487,3.2112664871332,11.0279852911736,NA,NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.61643835616,2018.99178082192,"2018 DHS","DHS",0,"ng7a",0.084567862,0.146764964,0.069048497,0.077383995,0.079178433
7628,1,"20-24",NA,NA,NA,NA,10.8565299174897,8.19308180974938,2.66344810774035,16.0974954090876,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.61643835616,2018.99178082192,"2018 DHS","DHS",0,"ng7a",0.069659633,0.154770005,0.040475293,0.064122175,0.04939503
7630,0,"20-24",NA,NA,NA,NA,7.02411955543525,6.8354247757025,0.188694779732747,2.4287105489377,NA,NA,NA,"UW","0",NA,NA,0,686,"Senegal",2017,2017,2017.24657534247,2017.99726027397,"2017 DHS","DHS",0,"sn7z",0.195690809,0.886474082,0.196904166,0.191525619,0.202185647
7630,1,"20-24",NA,NA,NA,NA,20.1246563765389,18.9371101605341,1.18754621600473,25.4296057937108,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2017,2017,2017.24657534247,2017.99726027397,"2017 DHS","DHS",0,"sn7z",0.077181341,0.282476586,0.045375393,0.075640302,0.066568574
7631,0,"20-24",NA,NA,NA,NA,43.1072885471862,42.2682017207958,0.839086826390411,18.013917172136,NA,NA,NA,"UW","0",NA,NA,0,694,"Sierra Leone",2019,2019,2019.36438356164,2019.66301369863,"2019 DHS","DHS",0,"sl7a",0.070130569,0.317428841,0.076982269,0.069184292,0.11265087
7631,1,"20-24",NA,NA,NA,NA,18.5965201036371,18.225009688776,0.371510414861118,27.4935153465294,NA,NA,NA,"MW","0",NA,NA,0,694,"Sierra Leone",2019,2019,2019.36438356164,2019.66301369863,"2019 DHS","DHS",0,"sl7a",0.082346611,0.518985883,0.04815776,0.081259031,0.072717712
7633,0,"20-24",NA,NA,NA,NA,21.6355118109875,21.3452007985854,0.2903110124021,13.1820009565629,NA,NA,NA,"UW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,"zm71",0.08094505,0.461745736,0.087863475,0.080696644,0.105632303
7633,1,"20-24",NA,NA,NA,NA,48.6021458277008,47.4247747282496,1.17737109945118,19.2965454204794,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,"zm71",0.069015362,0.232921829,0.070414413,0.06804515,0.1127415
7640,1,"20-24",NA,NA,NA,NA,64.3,56.1,8.8,13,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",2018,2018,2018,2018,"2018 ENPSF","DHS",0,NA,NA,NA,NA,NA,NA
7641,1,"20-24",NA,"Traditional methods include folk methods.",NA,NA,76.9,59.4,17.5,8.77027105893336,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2017,2017,2017.16438356164,2017.95890410959,"2017 DHS","DHS",0,NA,NA,NA,NA,NA,NA
7652,0,"20-24",NA,NA,NA,NA,47.74655472,40.54179394,7.204760781,14.05914759,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2017,2017,2017.66575342466,2017.8301369863,"2017 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
7652,1,"20-24",NA,NA,NA,NA,20.79981064,15.90080152,4.604170641,32.15611537,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2017,2017,2017.66575342466,2017.8301369863,"2017 PMA-R1","PMA",0,NA,NA,NA,NA,NA,NA
7653,0,"20-24",NA,NA,"Sampling design might not be representative for the whole country.",NA,25.79322794,21.45072792,3.693354198,8.573463981,"Sampling design might not be representative for the whole country.",NA,NA,"UW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.24657534247,2018.40821917808,"2018 PMA-R3","PMA",0,NA,NA,NA,NA,NA,NA
7653,1,"20-24",NA,NA,"Sampling design might not be representative for the whole country.",NA,16.06908715,11.98100963,3.687336126,28.19123811,"Sampling design might not be representative for the whole country.",NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.24657534247,2018.40821917808,"2018 PMA-R3","PMA",0,NA,NA,NA,NA,NA,NA
7654,0,"20-24",NA,NA,NA,NA,41.52018526,31.32241009,8.805385305,17.1443741,NA,NA,NA,"UW","0",NA,NA,0,384,"Côte d'Ivoire",2018,2018,2018.49589041096,2018.66301369863,"2018 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7654,1,"20-24",NA,NA,NA,NA,18.85126921,17.47869752,1.004085353,33.2199815,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2018,2018,2018.49589041096,2018.66301369863,"2018 PMA-R2","PMA",0,NA,NA,NA,NA,NA,NA
7655,0,"20-24",NA,NA,NA,NA,36.22253563,32.7496014,3.472934232,7.564147284,NA,NA,NA,"UW","0",NA,NA,0,854,"Burkina Faso",2017,2018,2017.83287671233,2018.08219178082,"2017-2018 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7655,1,"20-24",NA,NA,NA,NA,30.57751239,28.44240188,2.135110508,27.36743669,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2017,2018,2017.83287671233,2018.08219178082,"2017-2018 PMA-R5","PMA",0,NA,NA,NA,NA,NA,NA
7656,0,"20-24",NA,NA,NA,NA,13.10519784,11.94633087,0.192044011,3.543623715,NA,NA,NA,"UW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7656,1,"20-24",NA,NA,NA,NA,43.90213323,41.12622522,2.703258344,18.80039699,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7657,0,"20-24",NA,NA,NA,NA,36.13415353,30.11136748,2.026310395,12.44670757,NA,NA,NA,"UW","0",NA,NA,0,404,"Kenya",2017,2017,2017.83287671233,2017.99726027397,"2017 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7657,1,"20-24",NA,NA,NA,NA,58.96793692,57.11345498,0.650532378,15.70967055,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2017,2017,2017.83287671233,2017.99726027397,"2017 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7658,0,"20-24",NA,NA,NA,NA,35.13039143,30.07806338,3.25119531,12.47892651,NA,NA,NA,"UW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7658,1,"20-24",NA,NA,NA,NA,36.95252129,32.24629592,4.706225374,23.87909297,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,NA,NA,NA,NA,NA,NA
7680,1,"20-24",NA,NA,NA,NA,40.35,37.43,2.92,13.21,NA,NA,NA,"MW","0",NA,NA,0,398,"Kazakhstan",2018,2018,2018,2018,"2018 GGS","National survey",0,NA,NA,NA,NA,NA,NA
7684,0,"20-24",NA,NA,NA,NA,30.1974298232123,27.4937932270547,2.70363659615763,15.3796892869408,NA,NA,NA,"UW","0",NA,NA,0,120,"Cameroon",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,"cm71",0.079655233,0.20627366,0.070586577,0.077882501,0.090534062
