"rec_ID","Age..range","Catalog.ID","Note.on.data","Note.on.methods","Note.on.country","Note.on.population","Contraceptive.use.ANY","Contraceptive.use.MODERN","Contraceptive.use.TRADITIONAL","Unmet","GEO.biases..unknown.direction.","Non.pregnant.and.other.positive.biases","Negative.bias","Population.type","age.cat.bias","Modern.method.bias","Folk.method.positive.bias","Absence.of.probing.questions.bias...1","ISO.code","Country","Start.year_Year","End.year_Year","Start.year","End.year","Source.name","Data.series.type","EXCLUDE1isyes","In.union","SE.logR.modern.nouse","SE.logR.trad.nouse","SE.logR.unmet.noneed","SE.modern","SE.trad","SE.unmet"
"1_5995_2015_NA","15-19",5995,NA,NA,NA,NA,27.52259185,23.53333821,3.989253634,52.71240161,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2015,2015,2015.32876712329,2015.49315068493,"2015 PMA-R4","PMA",0,1,0.262413561,0.524425789,0.27007137,0.01943268,0.017254382,0.027191197
"1_5996_2014_NA","15-19",5996,NA,NA,NA,NA,51.99062611,51.38235232,0.608273788,21.55569616,NA,NA,NA,"MW","0",NA,NA,1,404,"Kenya",2014,2014,2014.83287671233,2014.99726027397,"2014 PMA-R2","PMA",0,1,0.275650622,1.025681358,0.38368265,0.030674089,0.006706352,0.030527508
"1_5997_2014_NA","15-19",5997,NA,NA,NA,NA,12.2499635,11.34538854,0.663894962,42.16780165,NA,NA,NA,"MW","0",NA,NA,1,800,"Uganda",2014,2014,2014.49589041096,2014.48767123288,"2014 PMA-R1","PMA",0,1,0.215855804,1.011804187,0.136649517,0.009455016,0.002388931,0.011759218
"1_5998_2015_NA","15-19",5998,NA,NA,NA,NA,21.68586994,18.77575202,2.910117918,35.03589574,NA,NA,NA,"MW","0",NA,NA,1,800,"Uganda",2015,2015,2015,2015.15890410959,"2015 PMA-R2","PMA",0,1,0.194029898,0.548770784,0.200473215,0.013278843,0.002526427,0.008704456
"1_6001_2015_NA","15-19",6001,NA,NA,NA,NA,31.80678725,30.09165868,1.662452331,25.45865551,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2015,2015,2015.24657534247,2015.41095890411,"2015 PMA-R3","PMA",0,1,0.205815859,0.629237113,0.172418836,0.016964997,0.007990375,0.021361175
"1_6014_2014_NA","15-19",6014,NA,NA,NA,NA,6,6,0,49.9,NA,NA,NA,"MW","0",NA,NA,0,882,"Samoa",2014,2014,2014.49589041096,2014.58082191781,"2014 DHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_6037_2015_NA","15-19",6037,NA,NA,NA,NA,48.04624903,34.59256562,13.45368341,24.61652081,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2015,2015,2015.83287671233,2015.99726027397,"2015 PMA-R4","PMA",0,1,0.242850066,0.89932569,0.425574427,0.038618029,0.050402788,0.023379867
"1_6055_2017_NA","15-19",6055,NA,NA,NA,NA,6.28094173045782,5.17691871573481,1.10402301472301,33.0130498166261,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2017,2018,2017.84657534247,2018.15890410959,"2017-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_6056_2016_NA","15-19",6056,NA,NA,NA,NA,24.2390517343934,21.2282569289091,3.01079480548437,14.6160237634409,NA,NA,NA,"MW","0",NA,NA,0,108,"Burundi",2016,2017,2016.74863387978,2017.15890410959,"2016 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_6084_2015_NA","15-19",6084,NA,NA,NA,NA,54.0020842571349,53.1628094682518,0.83927478888306,18.8557448201162,NA,NA,NA,"MW","0",NA,NA,0,104,"Myanmar",2015,2016,2015.91506849315,2016.57923497268,"2015-2016 DHS","DHS",0,1,0.14421712,1.011380098,0.233414429,0.028795207,0.003315759,0.014505178
"1_6086_2016_NA","15-19",6086,NA,NA,NA,NA,23.1217475162335,14.4790489728324,8.64269854340106,34.9212550524662,NA,NA,NA,"MW","0",NA,NA,0,524,"Nepal",2016,2017,2016.41530054645,2017.08219178082,"2016 DHS","DHS",0,1,0.131015463,0.161503899,0.102936733,0.013394193,0.006229006,0.012108978
"1_6094_2016_NA","15-19",6094,NA,NA,NA,NA,43.5,37.5,6,21.4,NA,NA,NA,"MW","0",NA,NA,0,144,"Sri Lanka",2016,2016,2016.36612021858,2016.87158469945,"2016 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_6097_2016_NA","15-19",6097,NA,NA,NA,NA,10.4487987822723,8.13306801192329,2.315730770349,26.3901767529519,NA,NA,NA,"MW","0",NA,NA,0,626,"Timor-Leste",2016,2016,2016.70765027322,2016.97267759563,"2016 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_6099_2016_NA","15-19",6099,NA,NA,NA,NA,21.8786754407098,20.5548918743219,1.32378356638789,30.4041425680971,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2016,2016,2016.41530054645,2016.91256830601,"2016 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_6107_2016_NA","15-19",6107,NA,NA,NA,NA,13.2186281,12.40304483,0.815583268,26.76452689,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2016,2016.16393442623,2016.41256830601,"2016 PMA-R3","PMA",0,1,0.245300093,0.846008649,0.180362227,0.01486225,0.001050643,0.031569532
"1_6114_2016_NA","15-19",6114,NA,NA,NA,NA,20.40325591,17.58828428,2.814971633,39.341517,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2016,2016,2016.24863387978,2016.41256830601,"2016 PMA-R4","PMA",0,1,0.230529689,0.41395328,0.1886556,0.011607629,0.005464975,0.015220508
"1_6115_2016_NA","15-19",6115,NA,NA,NA,NA,32.01357468,28.83369842,3.179876265,29.65159294,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2016,2016,2016.16393442623,2016.32786885246,"2016 PMA-R4","PMA",0,1,0.218749073,0.471929153,0.212493557,0.021639459,0.011685551,0.024821759
"1_6116_2016_NA","15-19",6116,NA,NA,NA,NA,8.499703283,6.619937556,1.879765728,23.82222562,NA,NA,NA,"MW","0",NA,NA,1,562,"Niger",2016,2016,2016.14207650273,2016.32513661202,"2016 PMA-R1","PMA",0,1,0.364642403,0.638066213,0.239032851,0.007015732,0.011324208,0.018527631
"1_640_2001_NA","15-19",640,NA,NA,NA,NA,41.1,32.3,8.8,16.7,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",2001,2001,2001.08493150685,2001.74520547945,"2001 ENESF","RHS",0,1,NA,NA,NA,NA,NA,NA
"1_643_1998_NA","15-19",643,NA,NA,NA,NA,19.7,18.1,1.5,11.1,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1998,1998,1998.83287671233,1998.99726027397,"1998 DHS Interim","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_645_2007_NA","15-19",645,NA,NA,NA,NA,28.0866446932337,21.9853154854807,6.10132920775294,22.6472674328689,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2007,2007,2007.24657534247,2007.8301369863,"2007 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_647_2006_NA","15-19",647,NA,NA,NA,NA,5.17370928746708,4.38869458821297,0.785014699254108,39.9215076821663,NA,NA,NA,"MW","0",NA,NA,0,430,"Liberia",2006,2007,2006.91506849315,2007.32602739726,"2007 DHS","DHS",0,1,0.375475044,0.923613861,0.19435865,0.015748232,0.007190585,0.044564099
"1_656_1997_NA","15-19",656,NA,NA,NA,NA,21.4,18,3.4,11.9,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",1997,1998,1997.91506849315,1998.08219178082,"1997 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_680_2000_NA","15-19",680,NA,"Traditional methods include folk methods.",NA,NA,6.7,6.2,0.6,26.2,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,418,"Lao People's Dem. Republic",2000,2000,2000,2000,"2000 RHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_694_2006_NA","15-19",694,NA,NA,NA,NA,7.89429761848999,2.91526994425645,4.97902767423354,26.5577072301514,NA,NA,NA,"MW","0",NA,NA,0,204,"Benin",2006,2006,2006.58082191781,2006.91232876712,"2006 DHS","DHS",0,1,0.260593471,0.183291451,0.097374029,0.003960017,0.003793796,0.008889935
"1_707_1991_NA","15-19",707,NA,NA,NA,NA,21.9,12.6,9.3,21.6,NA,NA,NA,"MW","0",NA,NA,0,340,"Honduras",1991,1992,1991,1992,"1991-1992 ENESF-RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"1_7339_2015_NA","15-19",7339,NA,NA,NA,NA,50.94759006,50.25786204,0.689728025,27.58298251,NA,NA,NA,"MW","0",NA,NA,1,484,"Mexico",2015,2015,2015.70410958904,2015.95342465753,"2015 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7348_2017_NA","15-19",7348,NA,NA,NA,NA,32.6555859,29.57597921,3.079606693,16.81383829,NA,NA,NA,"MW","0",NA,NA,1,418,"Lao People's Dem. Republic",2017,2017,2017.49589041096,2017.74520547945,"2017 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7360_2016_NA","15-19",7360,NA,NA,NA,NA,31.04464848,25.95569473,5.088953753,49.62101721,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2016,2016,2016.58196721311,2016.91256830601,"2016 PMA-R5","PMA",0,1,0.228624561,0.501618626,0.309244607,0.029275822,0.012831618,0.019661987
"1_7363_2017_NA","15-19",7363,NA,NA,NA,NA,45.1625823994176,43.8163579655514,1.34622443386623,8.46359049108572,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2017,2017,2017.49589041096,2017.74520547945,"2017 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7364_2017_NA","15-19",7364,NA,NA,NA,NA,16.8938915536081,9.73820590790916,7.1556856456989,14.39212647062,NA,NA,NA,"MW","0",NA,NA,0,400,"Jordan",2017,2018,2017.49589041096,2018.08219178082,"2017-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7366_2017_NA","15-19",7366,NA,NA,NA,NA,5.6,5,0.6,12.3,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2017,2018,2017.74794520548,2018.15890410959,"2017 DHS-NS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_7367_2017_NA","15-19",7367,NA,NA,NA,NA,7.38546042006285,5.90195725098959,1.48350316907326,17.9318119696073,NA,NA,NA,"MW","0",NA,NA,0,586,"Pakistan",2017,2018,2017.49589041096,2018.32602739726,"2017-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7368_2016_NA","15-19",7368,NA,NA,NA,NA,18.4182478348407,16.5251429726399,1.89310486220083,32.2158711054421,NA,NA,NA,"MW","0",NA,NA,0,598,"Papua New Guinea",2016,2018,2016.91530054645,2018.95068493151,"2016-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7369_2017_NA","15-19",7369,NA,NA,NA,NA,35.8463925901218,29.7138340832414,6.13255850688041,27.9059207181743,NA,NA,NA,"MW","0",NA,NA,0,608,"Philippines",2017,2017,2017.58082191781,2017.8301369863,"2017 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7370_2016_NA","15-19",7370,NA,NA,NA,NA,6.67259895529471,5.50955203904788,1.16304691624683,26.4074530781127,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2016,2016,2016,2016.8306010929,"2016 DHS","DHS",0,1,0.23687564,0.405022238,0.113821094,0.009322155,0.002143443,0.012679378
"1_7371_2017_NA","15-19",7371,NA,NA,NA,NA,2.87817950808736,2.47733403618661,0.40084547190075,11.1823494866046,NA,NA,NA,"MW","0",NA,NA,0,762,"Tajikistan",2017,2017,2017.6,2017.8602739726,"2017 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_739_2007_NA","15-19",739,NA,NA,NA,NA,46.8464176368952,46.1629477136449,0.683469923250287,9.29341407236851,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2007,2008,2007.41369863014,2008.16120218579,"2007 DHS","DHS",0,1,0.108503991,0.363101507,0.182063963,0.0268655,0.002451144,0.014129955
"1_7474_2017_NA","15-19",7474,NA,NA,NA,NA,32.7154951598877,3.29573000203026,29.4197651578575,27.4208315949634,NA,NA,NA,"MW","0",NA,NA,0,8,"Albania",2017,2018,2017.69315068493,2018.13698630137,"2017-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7475_2017_NA","15-19",7475,NA,NA,NA,NA,48.909166692474,43.7484369340798,5.16072975839418,15.528022536437,NA,NA,NA,"MW","0",NA,NA,0,50,"Bangladesh",2017,2018,2017.74794520548,2018.24383561644,"2017-2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7479_2016_NA","15-19",7479,NA,NA,NA,NA,48.90194583,48.90194583,0,18.8752195,NA,NA,NA,"MW","0",NA,NA,0,360,"Indonesia",2016,2017,2016.74863387978,2017.08219178082,"2016-2017 PMA-R2","PMA",0,1,0.193795078,NA,0.263528983,0.016652994,0,0.016025848
"1_7480_2017_NA","15-19",7480,NA,NA,NA,NA,37.87021735,37.79236036,0.077856985,23.30815071,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R5","PMA",0,1,0.168855471,1.006012629,0.187629853,0.021835975,0.000277,0.018181497
"1_7481_2017_NA","15-19",7481,NA,NA,NA,NA,21.8510556,21.8510556,0,33.55631041,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2017,2017,2017.24657534247,2017.41095890411,"2017 PMA-R5","PMA",0,1,0.217948998,NA,0.215571525,0.030308225,0,0.016425205
"1_7482_2017_Sampling design might not be representative for the whole country.","15-19",7482,NA,NA,"Sampling design might not be representative for the whole country.",NA,3.661521945,1.76030482,1.901217125,30.16048722,"Sampling design might not be representative for the whole country.",NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2017,2017,2017.24657534247,2017.40821917808,"2017 PMA-R2","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7483_2016_NA","15-19",7483,NA,NA,NA,NA,16.45051951,16.45051951,0,27.55752358,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2016,2017,2016.83333333333,2017.08219178082,"2016-2017 PMA-R4","PMA",0,1,0.25315222,NA,0.217278704,0.031472083,0,0.037102775
"1_7484_2016_NA","15-19",7484,NA,NA,NA,NA,38.24611045,38.24611045,0,28.41067723,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2016,2016,2016.83333333333,2016.99726775956,"2016 PMA-R5","PMA",0,1,0.235343871,NA,0.265143386,0.031777725,0,0.02212534
"1_7496_2016_NA","15-19",7496,NA,NA,NA,NA,69.57046026,69.22774376,0.342716507,13.91718353,NA,NA,NA,"MW","0",NA,NA,1,600,"Paraguay",2016,2016,2016.41530054645,2016.70765027322,"2016 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7497_2017_NA","15-19",7497,NA,NA,NA,NA,42.58672331,34.3280544,8.258668915,38.86366666,NA,NA,NA,"MW","0",NA,NA,0,288,"Ghana",2017,2017,2017.66575342466,2017.91232876712,"2017 PMA-R6","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7500_2019_NA","15-19",7500,NA,NA,NA,NA,11.3,7.6,3.8,44.7,NA,NA,NA,"MW","0",NA,NA,1,140,"Central African Republic",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7502_2017_NA","15-19",7502,NA,NA,NA,NA,16.5,16.5,0,48.8,NA,NA,NA,"MW","0",NA,NA,1,768,"Togo",2017,2017,2017.49589041096,2017.8301369863,"2017 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7514_2017_NA","15-19",7514,NA,NA,NA,NA,11.48332262,11.48332262,0,24.71744235,NA,NA,NA,"MW","0",NA,NA,0,562,"Niger",2017,2017,2017.32876712329,2017.74520547945,"2017 PMA-R2","PMA",0,1,0.346098046,NA,0.245772872,0.016892209,0,0.030920308
"1_7516_2015_NA","15-19",7516,NA,NA,NA,NA,11.2,7.1,4.1,44.4,NA,NA,NA,"MW","0",NA,NA,0,90,"Solomon Islands",2015,2015,2015.2602739726,2015.71232876712,"2015 DHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_7517_2015_NA","15-19",7517,NA,"Traditional methods include folk methods.",NA,NA,66.1,51.6,14.5,13.3,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2015,2015,2015.17534246575,2015.96712328767,"2015 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7518_2016_NA","15-19",7518,NA,"Traditional methods include folk methods.",NA,NA,66.7,52.7,13.9,12.4,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2016,2016,2016.18579234973,2016.96174863388,"2016 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7571_2018_NA","15-19",7571,"Figures by method do not sum up to total. Missing answers about specific contraceptive method used not assigned to modern or traditional.",NA,NA,NA,8.30891341566702,7.33152022732497,0.300990360872976,22.2294709973401,NA,NA,NA,"MW","0",NA,NA,1,624,"Guinea-Bissau",2018,2019,2018,2019,"2018-2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7575_2019_NA","15-19",7575,NA,NA,NA,NA,49.6693539334327,47.9695688316961,1.69978510173661,17.5918073529478,NA,NA,NA,"MW","0",NA,NA,1,50,"Bangladesh",2019,2019,2019.04931506849,2019.41369863014,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7577_2019_NA","15-19",7577,NA,NA,NA,NA,5.3,3.6,1.4,26.8,NA,NA,NA,"MW","0",NA,NA,1,148,"Chad",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7578_2019_NA","15-19",7578,NA,NA,NA,NA,66.7868068401687,66.7868068401687,0,21.0722787949321,NA,NA,NA,"MW","0",NA,NA,1,192,"Cuba",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7579_2018_NA","15-19",7579,NA,NA,NA,NA,5.728541232,5.46439282,0.264148411,31.3,NA,NA,NA,"MW","0",NA,NA,1,270,"Gambia",2018,2018,2018,2018.32602739726,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7580_2018_NA","15-19",7580,NA,NA,NA,NA,28.64475789,13.84966812,14.79508977,22.4,NA,NA,NA,"MW","0",NA,NA,0,268,"Georgia",2018,2018,2018.66575342466,2018.99726027397,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7582_2018_NA","15-19",7582,NA,NA,NA,NA,7.346473252,6.781838478,0.564634775,15.80284198,NA,NA,NA,"MW","0",NA,NA,0,417,"Kyrgyzstan",2018,2018,2018.66575342466,2018.87123287671,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7583_2018_NA","15-19",7583,NA,NA,NA,NA,45.54128549,45.16862457,0.372660922,29.66754038,NA,NA,NA,"MW","0",NA,NA,1,426,"Lesotho",2018,2018,2018.24657534247,2018.74520547945,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7586_2018_NA","15-19",7586,NA,NA,NA,NA,30.92948471,28.07467243,2.854812283,24.38968195,NA,NA,NA,"MW","0",NA,NA,0,450,"Madagascar",2018,2018,2018.58082191781,2018.91232876712,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7588_2018_NA","15-19",7588,NA,NA,NA,NA,36.17257993,35.47231618,0.70026375,31.42229407,NA,NA,NA,"MW","0",NA,NA,1,496,"Mongolia",2018,2018,2018.72054794521,2018.98904109589,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7591_2018_NA","15-19",7591,NA,NA,NA,NA,23.4338264,23.35296057,0.080865831,59.71105625,NA,NA,NA,"MW","0",NA,NA,0,740,"Suriname",2018,2018,2018.16164383562,2018.66301369863,"2018 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7598_2019_NA","15-19",7598,NA,NA,NA,NA,20.2239858947613,17.2662667412069,2.95771915355447,38.3127885513718,NA,NA,NA,"MW","0",NA,NA,1,524,"Nepal",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7599_2019_NA","15-19",7599,NA,NA,NA,NA,45.8398550928543,41.7740353193318,3.46099246328352,31.9218997748677,NA,NA,NA,"MW","0",NA,NA,1,678,"Sao Tome and Principe",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7603_2019_NA","15-19",7603,"Demand satisfied not reported because there were less than 25 unweigthed cases of women with a demand for family planning.",NA,NA,NA,10.8966444842163,8.40608569726827,2.49055878694805,20.4469412583938,NA,NA,NA,"MW","0",NA,NA,0,795,"Turkmenistan",2019,2019,2019,2019,"2019 MICS","MICS",0,1,NA,NA,NA,NA,NA,NA
"1_7623_2018_NA","15-19",7623,NA,NA,NA,NA,10.591437944947,10.0438020496204,0.547635895326605,20.1179495612753,NA,NA,NA,"MW","0",NA,NA,0,324,"Guinea",2018,2018,2018.08493150685,2018.49315068493,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7626_2018_NA","15-19",7626,NA,NA,NA,NA,10.2059390423515,9.16633573212834,1.03960331022321,19.811894113586,NA,NA,NA,"MW","0",NA,NA,0,466,"Mali",2018,2018,2018.59452054795,2018.87945205479,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7628_2018_NA","15-19",7628,NA,NA,NA,NA,3.15868042991786,2.30629592040329,0.852384509514565,12.1718707241446,NA,NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.61643835616,2018.99178082192,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7630_2017_NA","15-19",7630,NA,NA,NA,NA,8.68634625383708,8.03408976418837,0.652256489648703,23.8365839468287,NA,NA,NA,"MW","0",NA,NA,0,686,"Senegal",2017,2017,2017.24657534247,2017.99726027397,"2017 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7631_2019_NA","15-19",7631,NA,NA,NA,NA,14.3761651825038,14.2584546530864,0.117710529417387,27.8332681969188,NA,NA,NA,"MW","0",NA,NA,0,694,"Sierra Leone",2019,2019,2019.36438356164,2019.66301369863,"2019 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7633_2018_NA","15-19",7633,NA,NA,NA,NA,38.2552538402168,37.8421751496223,0.413078690594553,21.5107679893277,NA,NA,NA,"MW","0",NA,NA,0,894,"Zambia",2018,2018,2018.49589041096,2019.08219178082,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7640_2018_NA","15-19",7640,NA,NA,NA,NA,49.6,44.8,4.8,10.4,NA,NA,NA,"MW","0",NA,NA,0,504,"Morocco",2018,2018,2018,2018,"2018 ENPSF","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7641_2017_NA","15-19",7641,NA,"Traditional methods include folk methods.",NA,NA,62.3,47.3,15,10.5731068492725,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2017,2017,2017.16438356164,2017.95890410959,"2017 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7652_2017_NA","15-19",7652,NA,NA,NA,NA,15.28903941,13.31064687,1.978392547,50.35589099,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2017,2017,2017.66575342466,2017.8301369863,"2017 PMA-R1","PMA",0,1,0.304184486,1.032961684,0.172495156,0.020996591,0.019692011,0.026690197
"1_7653_2018_Sampling design might not be representative for the whole country.","15-19",7653,NA,NA,"Sampling design might not be representative for the whole country.",NA,6.164901774,5.163068108,0.633444593,28.75431448,"Sampling design might not be representative for the whole country.",NA,NA,"MW","0",NA,NA,0,566,"Nigeria",2018,2018,2018.24657534247,2018.40821917808,"2018 PMA-R3","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7654_2018_NA","15-19",7654,NA,NA,NA,NA,7.740932857,7.013129725,0.727803132,32.17774075,NA,NA,NA,"MW","0",NA,NA,0,384,"Côte d'Ivoire",2018,2018,2018.49589041096,2018.66301369863,"2018 PMA-R2","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7655_2017_NA","15-19",7655,NA,NA,NA,NA,22.80748977,21.68451002,1.12297975,19.49848512,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2017,2018,2017.83287671233,2018.08219178082,"2017-2018 PMA-R5","PMA",0,1,0.266801741,0.725314124,0.296449169,0.041482131,0.005422835,0.048619872
"1_7656_2018_NA","15-19",7656,NA,NA,NA,NA,35.86515888,34.3578005,1.217748059,21.22500291,NA,NA,NA,"MW","0",NA,NA,0,231,"Ethiopia",2018,2018,2018.41369863014,2018.57808219178,"2018 PMA-R6","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7657_2017_NA","15-19",7657,NA,NA,NA,NA,45.03893388,44.00615702,0,20.855116,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2017,2017,2017.83287671233,2017.99726027397,"2017 PMA-R6","PMA",0,1,0.215861042,NA,0.323721165,0.033548708,0,0.025168634
"1_7658_2018_NA","15-19",7658,NA,NA,NA,NA,24.93606123,22.55067295,2.385388284,24.57602723,NA,NA,NA,"MW","0",NA,NA,0,800,"Uganda",2018,2018,2018.24657534247,2018.41095890411,"2018 PMA-R6","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7684_2018_NA","15-19",7684,NA,NA,NA,NA,11.914234991994,9.07961743834348,2.83461755365052,26.379205257424,NA,NA,NA,"MW","0",NA,NA,0,120,"Cameroon",2018,2018,2018.41369863014,2018.99726027397,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7719_2018_NA","15-19",7719,NA,NA,NA,NA,20.06646944,20.06646944,0,28.43327845,NA,NA,NA,"MW","0",NA,NA,0,854,"Burkina Faso",2018,2019,2018.91506849315,2019.08219178082,"2018-2019 PMA-R6","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7720_2018_NA","15-19",7720,NA,NA,NA,NA,30.1604888,30.1604888,0,25.11610443,NA,NA,NA,"MW","0",NA,NA,0,404,"Kenya",2018,2018,2018.83287671233,2018.99726027397,"2018 PMA-R7","PMA",0,1,NA,NA,NA,NA,NA,NA
"1_7724_2014_NA","15-19",7724,NA,NA,NA,NA,40.3,37.9,2.4,12.7,NA,NA,NA,"MW","0",NA,NA,0,591,"Panama",2014,2015,2014.65753424658,2015.91232876712,"2014-2015 RHS","RHS",0,1,NA,NA,NA,NA,NA,NA
"1_7725_2018_NA","15-19",7725,NA,"Traditional methods include folk methods.",NA,NA,65.7,48.3,17.4,10.8,NA,NA,NA,"MW","0",NA,"Including folk methods.",0,604,"Peru",2018,2018,2018.08493150685,2018.95616438356,"2018 DHS","DHS",0,1,NA,NA,NA,NA,NA,NA
"1_7733_2018_NA","15-19",7733,NA,NA,NA,NA,36.2,19,17.2,10.9,NA,NA,NA,"MW","0",NA,NA,0,792,"Turkey",2018,2018,2018.77260273973,2019.1095890411,"2018 NDHS","National survey",0,1,NA,NA,NA,NA,NA,NA
"1_778_2003_NA","15-19",778,NA,NA,NA,NA,25.4360840588915,22.9702767251713,2.46580733372016,9.03725345499482,NA,NA,NA,"MW","0",NA,NA,0,818,"Egypt",2003,2003,2003.32876712329,2003.49315068493,"2003 DHS Interim","National survey",0,1,0.152991661,0.374078635,0.214706827,0.015532046,0.002254409,0.01097935
