In.union,Catalog.ID,Age..range,Note.on.data,Note.on.methods,Note.on.country,Note.on.population,Contraceptive.use.ANY,Contraceptive.use.MODERN,Contraceptive.use.TRADITIONAL,Unmet,GEO.biases..unknown.direction.,Non.pregnant.and.other.positive.biases,Negative.bias,Population.type,age.cat.bias,Modern.method.bias,Folk.method.positive.bias,Absence.of.probing.questions.bias...1,ISO.code,Country,Start.year_excel_format,End.year_excel_format,Start.year,End.year,Source.name,Data.series.type,EXCLUDE1isyes,SE.logR.modern.nouse,SE.logR.trad.nouse,SE.logR.unmet.noneed,SE.modern,SE.trad,SE.unmet
1,4692,15-19,NA,NA,NA,NA,28.81308766,26.37394565,2.439142012,25.2348161,NA,NA,NA,MW,0,NA,NA,0,454,Malawi,01/06/2010,30/11/2010,2010.41,2010.91,2010 DHS,DHS,0,0.0908306067143412,0.23826673183482,0.0924624330879673,0.0108075372139957,0.00339376304790144,0.00908164079573588
1,4695,15-19,NA,NA,NA,NA,2.995553835,2.385333519,0.610220316,18.00739479,NA,NA,NA,MW,0,NA,NA,0,566,Nigeria,01/06/2008,31/10/2008,2008.42,2008.83,2008 DHS,DHS,0,0.178506395068232,0.345101992901368,0.0662231862508428,0.00237768616955244,8.34658091750234e-4,0.00711564584172281
1,4697,15-19,NA,NA,NA,NA,14.86808048,11.9561992,2.911881283,16.27639416,NA,NA,NA,MW,0,NA,NA,0,834,United Republic of Tanzania,01/12/2009,31/05/2010,2009.92,2010.41,2010 DHS,DHS,0,0.214334923289362,0.424043448522502,0.18921684109919,0.00980193397901343,0.00501023998859581,0.00996159549314993
1,4698,15-19,NA,NA,NA,NA,26.96105433,15.92188157,11.03917276,8.350740442,NA,NA,NA,MW,0,NA,NA,0,400,Jordan,01/10/2009,31/12/2009,2009.75,2010,2009 DHS Interim,National survey,0,0.355928570609933,0.308156279682905,0.358666366102336,0.0442479591910933,0.0243590594304276,0.0247634492495218
1,4699,15-19,NA,NA,NA,NA,15.01008537,9.587141122,5.422944253,36.87223923,NA,NA,NA,MW,0,NA,NA,0,462,Maldives,01/01/2009,31/10/2009,2009,2009.83,2009 DHS,DHS,0,0.394780640807854,0.531226984170351,0.25257335781526,0.0227992751064341,0.0254358569786551,0.0538656676312371
1,4700,15-19,NA,NA,NA,NA,25.91151119,14.34741627,11.56409492,33.73955628,NA,NA,NA,MW,0,NA,NA,0,608,Philippines,01/08/2008,30/09/2008,2008.58,2008.75,2008 DHS,DHS,0,0.181356140308194,0.194026510030162,0.14102134781521,0.0221759445967103,0.019750039989773,0.0291681721356991
1,4701,15-19,NA,NA,NA,NA,29.75922102,29.75922102,0,34.92305177,NA,NA,NA,MW,0,NA,NA,0,328,Guyana,01/03/2009,31/07/2009,2009.16,2009.58,2009 DHS,DHS,0,0.239799083876067,NaN,0.267528924908653,0.0330689526524832,0,0.0171289788591475
1,4702,15-19,NA,NA,NA,NA,58.34899484,40.89385546,17.45513938,26.55561524,NA,NA,NA,MW,0,NA,NA,0,604,Peru,01/03/2009,30/11/2009,2009.16,2009.91,2009 DHS,DHS,0,0.125762089553367,0.146346071943784,0.161328162068314,0.00681759999216123,0.0085774082967619,0.00578098769156385
1,4871,15-19,NA,NA,NA,NA,12.95758233,11.67619292,1.281389413,NA,NA,NA,NA,MW,0,NA,NA,1,508,Mozambique,01/08/2008,30/11/2008,2008.58,2008.91,2008 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4873,15-19,NA,NA,NA,NA,10.6,6.9,3.7,NA,NA,NA,NA,MW,0,NA,NA,0,24,Angola,24/05/2008,30/06/2009,2008.39,2009.49,2008-2009 IBEP-MICS,National survey,0,NA,NA,NA,NA,NA,NA
1,4945,15-19,NA,NA,NA,NA,60.53171417,55.05146908,5.480245086,23.65220233,NA,NA,NA,MW,0,NA,NA,0,170,Colombia,01/11/2009,30/11/2010,2009.83,2010.91,2010 DHS,DHS,0,0.0713514207387279,0.149522935568224,0.107509035597565,0.00520818536605202,0.00212388879774813,0.00292818469066351
1,4947,15-19,NA,NA,NA,NA,28.18619272,26.79095864,1.395234077,29.64367075,NA,NA,NA,MW,0,NA,NA,0,426,Lesotho,01/10/2009,31/01/2010,2009.75,2010.08,2009 DHS,DHS,0,0.139423505129115,0.580977653204338,0.146367298318608,0.0159753709252963,0.00239976881500188,0.013407734912559
1,4948,15-19,NA,NA,NA,NA,7.851125335,6.812364046,1.03876129,27.39573379,NA,NA,NA,MW,0,NA,NA,0,626,Timor-Leste,01/08/2009,28/02/2010,2009.58,2010.16,2009-2010 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,4949,15-19,NA,NA,NA,NA,54.8,48.1,6.7,NA,NA,NA,NA,MW,0,NA,NA,0,222,El Salvador,01/04/2008,31/08/2008,2008.25,2008.66,2008 FESAL,RHS,0,NA,NA,NA,NA,NA,NA
1,4950,15-19,NA,NA,NA,NA,10.14867161,8.087613852,2.061057762,18.785741260000002,NA,NA,NA,MW,0,NA,NA,0,108,Burundi,01/08/2010,31/01/2011,2010.58,2011.08,2010 DHS,DHS,0,0.377070008407379,0.496934015244346,0.184306922898963,0.00876675364949302,0.00518437254113341,0.00958800630846724
1,4951,15-19,NA,NA,NA,NA,27.06525885,18.84310444,8.222154409,16.01606617,NA,NA,NA,MW,0,NA,NA,0,116,Cambodia,01/07/2010,31/01/2011,2010.5,2011.08,2010 DHS,DHS,0,0.17287624180468,0.23748395470969,0.171652293402894,0.0112141885031786,0.00696009660548025,0.00550717978160882
1,4952,15-19,NA,NA,NA,NA,10.7,6,4.7,NA,NA,NA,NA,MW,0,NA,NA,0,454,Malawi,01/06/1996,31/10/1996,1996.42,1996.83,1996 KAPS,National survey,0,NA,NA,NA,NA,NA,NA
1,4961,15-19,NA,NA,NA,NA,37.3,0.8,36.5,NA,NA,NA,NA,MW,0,NA,NA,0,100,Bulgaria,01/11/1976,31/12/1976,1976.83,1977,1976 WFS,WFS,0,NA,NA,NA,NA,NA,NA
1,4974,18-19,NA,Modern methods include some cases of sterilisation for non-contraceptive reasons.,NA,NA,40.4,36.5,3.8,NA,NA,NA,NA,MW,+,NA,NA,0,643,Russian Federation,NA,NA,2004.25,2004.75,2004 GGP,GGS,0,NA,NA,NA,NA,NA,NA
1,4983,15-19,NA,NA,NA,NA,7.093186556,6.587850436,0.50533612000000006,NA,NA,NA,NA,MW,0,NA,NA,1,4,Afghanistan,01/10/2010,31/05/2011,2010.75,2011.41,2010-2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4984,15-19,NA,NA,NA,NA,28.69918319,27.02579734,1.673385847,NA,NA,NA,NA,MW,0,NA,NA,1,12,Algeria,21/10/2012,31/01/2013,2012.8,2013.08,2012-2013 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4986,15-19,NA,NA,NA,NA,54.69812009,51.40895278,3.289167306,NA,NA,NA,NA,MW,0,NA,NA,1,52,Barbados,01/05/2012,31/10/2012,2012.33,2012.83,2012 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4988,15-19,NA,NA,NA,NA,35.68922722,33.83875812,1.8504691,NA,NA,NA,NA,MW,0,NA,NA,1,84,Belize,13/06/2011,05/08/2011,2011.45,2011.59,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4989,15-19,NA,NA,NA,NA,30.19457183,30.19457183,0,NA,NA,NA,NA,MW,0,NA,NA,1,64,Bhutan,01/04/2010,24/08/2010,2010.25,2010.64,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4991,15-19,NA,NA,NA,NA,13.44148001,9.289285444,4.152194563,NA,NA,NA,NA,MW,0,NA,NA,1,140,Central African Republic,22/06/2010,07/01/2011,2010.47,2011.02,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4992,15-19,NA,NA,NA,NA,4.396713762,3.792586747,0.604127015,NA,NA,NA,NA,MW,0,NA,NA,1,148,Chad,12/02/2010,31/05/2010,2010.12,2010.41,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4993,15-19,NA,NA,NA,NA,64.05323361,64.05323361,0,NA,NA,NA,NA,MW,0,NA,NA,1,188,Costa Rica,26/09/2011,27/11/2011,2011.73,2011.9,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4994,15-19,NA,NA,NA,NA,66.95698767,66.95698767,0,NA,NA,NA,NA,MW,0,NA,NA,1,192,Cuba,01/11/2010,30/04/2011,2010.83,2011.33,2010-2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4996,15-19,NA,NA,NA,NA,12.85593597,4.517729339,8.338206628,NA,NA,NA,NA,MW,0,NA,NA,1,180,Dem. Rep. of the Congo,08/02/2010,26/04/2010,2010.1,2010.32,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,4998,15-19,NA,NA,NA,NA,4.3,2.7,1.6,21.6,NA,NA,NA,MW,0,NA,NA,1,270,Gambia,01/04/2010,31/08/2010,2010.25,2010.66,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5000,15-19,NA,NA,NA,NA,17.04184437,12.84790277,4.193941602,NA,NA,NA,NA,MW,0,NA,NA,1,288,Ghana,01/09/2011,31/12/2011,2011.67,2012,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5002,15-19,NA,NA,NA,NA,7.4,7,0.4,5.8,NA,NA,NA,MW,0,NA,NA,1,624,Guinea-Bissau,12/03/2010,11/07/2010,2010.19,2010.52,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5006,15-19,NA,NA,NA,NA,19.18051059,18.44936418,0.731146402,NA,NA,NA,NA,MW,0,NA,NA,1,398,Kazakhstan,01/11/2010,31/01/2011,2010.83,2011.08,2010-2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5011,15-19,NA,NA,NA,NA,6.249612205,5.876885378,0.372726827,NA,NA,NA,NA,MW,0,NA,NA,1,466,Mali,NA,NA,2009.25,2009.75,2009-2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5012,15-19,NA,NA,NA,NA,3.91411289,2.068848338,1.845264551,NA,NA,NA,NA,MW,0,NA,NA,1,478,Mauritania,21/06/2011,09/10/2011,2011.47,2011.77,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5013,15-19,NA,NA,NA,NA,45.34164107,35.80684304,9.534798031,NA,NA,NA,NA,MW,0,NA,NA,1,498,Republic of Moldova,17/04/2012,30/06/2012,2012.29,2012.49,2012 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5014,15-19,NA,NA,NA,NA,51.73568615,51.73568615,0,NA,NA,NA,NA,MW,0,NA,NA,1,496,Mongolia,04/08/2010,18/08/2010,2010.59,2010.63,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5018,15-19,NA,NA,NA,NA,3.534248362,2.577278844,0.956969518,NA,NA,NA,NA,MW,0,NA,NA,1,566,Nigeria,01/02/2011,31/03/2011,2011.08,2011.24,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5019,15-19,NA,NA,NA,NA,14.61057566,7.763466122,6.84710954,NA,NA,NA,NA,MW,0,NA,NA,1,275,State of Palestine,01/07/2010,30/09/2010,2010.5,2010.75,2010 FHS-MICS,National survey,0,NA,NA,NA,NA,NA,NA
1,5023,15-19,NA,NA,NA,NA,34.5589182,28.60523047,5.953687723,43.19626986,NA,NA,NA,MW,0,NA,NA,1,591,Panama,NA,NA,2013.25,2013.75,2013 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5025,15-19,NA,NA,NA,NA,5.283059539,4.61105839,0.672001148,NA,NA,NA,NA,MW,0,NA,NA,1,694,Sierra Leone,01/10/2010,31/12/2010,2010.75,2011,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5030,15-19,NA,NA,NA,NA,42.14726763,42.14726763,0,NA,NA,NA,NA,MW,0,NA,NA,1,740,Suriname,11/07/2010,22/07/2010,2010.52,2010.55,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5034,15-19,NA,NA,NA,NA,73.24916664,68.78473587,4.464430775,NA,NA,NA,NA,MW,0,NA,NA,1,764,Thailand,01/09/2012,30/11/2012,2012.67,2012.91,2012 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5036,15-19,NA,NA,NA,NA,5.054492425,5.054492425,0,NA,NA,NA,NA,MW,0,NA,NA,1,768,Togo,06/09/2010,04/11/2010,2010.68,2010.84,2010 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5037,15-19,NA,NA,NA,NA,55.7,52.9,2.8,30.6,NA,NA,NA,MW,0,NA,NA,1,780,Trinidad and Tobago,24/10/2011,04/11/2011,2011.81,2011.84,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5040,15-19,NA,NA,NA,NA,51.23834299,38.17225261,13.06609039,NA,NA,NA,NA,MW,0,NA,NA,1,804,Ukraine,28/09/2012,31/12/2012,2012.74,2013,2012 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5043,15-19,NA,NA,NA,NA,20.98703399,16.81282782,4.174206169,NA,NA,NA,NA,MW,0,NA,NA,1,704,Viet Nam,29/11/2010,26/01/2011,2010.91,2011.07,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5044,15-19,NA,NA,NA,NA,40.07250058,39.02506068,1.047439894,NA,NA,NA,NA,MW,0,NA,NA,1,716,Zimbabwe,20/04/2009,30/05/2009,2009.3,2009.41,2009 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5045,15-19,NA,NA,Excluding areas in the South zone.,NA,9,8,1,NA,Excluding areas in the South zone.,NA,NA,MW,0,NA,NA,0,4,Afghanistan,01/04/2010,31/12/2010,2010.25,2011,2010 DHS Special,National survey,0,NA,NA,NA,NA,NA,NA
1,5046,15-19,NA,NA,NA,NA,19.10702714,3.127544086,15.97948305,26.96424429,NA,NA,NA,MW,0,NA,NA,0,51,Armenia,01/10/2010,31/12/2010,2010.75,2011,2010 DHS,DHS,0,1.04956290174648,0.451210150341905,0.430488076213868,0.0431728487307052,0.0454776403268485,0.0952363534934343
1,5048,15-19,NA,NA,NA,NA,47.11853852,42.38145943,4.737079097,17.01148566,NA,NA,NA,MW,0,NA,NA,0,50,Bangladesh,01/07/2011,31/12/2011,2011.5,2012,2011 DHS,DHS,0,0.0581083100565269,0.116119404835583,0.0781757596813426,0.00953849409669844,0.00343493385883978,0.00692910753434098
1,5050,15-19,NA,NA,NA,NA,36.19749586,26.34879461,9.848701246,34.77631903,NA,NA,NA,MW,0,NA,NA,0,178,Congo,01/09/2011,29/02/2012,2011.67,2012.16,2011-2012 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5052,15-19,NA,NA,NA,NA,12.7,9.9,2.8,37.7,NA,NA,NA,MW,0,NA,NA,0,226,Equatorial Guinea,01/07/2011,30/11/2011,2011.5,2011.91,2011 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5053,15-19,NA,NA,NA,NA,23.75639909,22.97067576,0.785723333,32.76666897,NA,NA,NA,MW,0,NA,NA,0,231,Ethiopia,01/12/2010,31/05/2011,2010.92,2011.41,2011 DHS,DHS,0,0.140866201569314,0.611687916762129,0.144280377416052,0.0119760001932488,6.36259812955593e-4,0.00712098063576591
1,5054,15-19,NA,NA,NA,NA,24.94283354,15.55873587,9.384097665,41.36039518,NA,NA,NA,MW,0,NA,NA,0,266,Gabon,01/01/2012,31/05/2012,2012,2012.41,2012 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5056,15-19,NA,NA,NA,NA,55.65718546,49.40092874,6.256256723,17.68698291,NA,NA,NA,MW,0,NA,NA,0,340,Honduras,01/09/2011,31/07/2012,2011.67,2012.58,2011-2012 DHS,DHS,0,0.0745216596834146,0.142913266313989,0.108552874923369,0.00556998273619029,0.00262184996667133,0.00423210123033632
1,5062,15-19,NA,NA,NA,NA,26.21178256,23.61649985,2.59528271,22.57904151,NA,NA,NA,MW,0,NA,NA,1,418,Lao People's Dem. Republic,01/09/2011,29/02/2012,2011.67,2012.16,2011-2012 DHS-MICS Special,DHS,0,NA,NA,NA,NA,NA,NA
1,5064,15-19,NA,NA,NA,NA,5.927292767,5.827706986,0.0996,23.17883773,NA,NA,NA,MW,0,NA,NA,0,508,Mozambique,01/06/2011,30/11/2011,2011.41,2011.91,2011 DHS,DHS,0,0.151555666246924,0.715527285086286,0.0897947654776353,0.00475567713792864,5.61223956578559e-5,0.0103567918889326
1,5065,15-19,NA,NA,NA,NA,17.56646242,14.44502502,3.121437409,41.6286682,NA,NA,NA,MW,0,NA,NA,0,524,Nepal,01/01/2011,30/06/2011,2011,2011.49,2011 DHS,DHS,0,0.141875686479625,0.244870090574903,0.111483915636994,0.0115015803388865,0.00370769108930111,0.016174844860665
1,5066,15-19,NA,NA,NA,NA,32.87676907,30.64550679,2.231262283,6.36209757,NA,NA,NA,MW,0,NA,NA,0,646,Rwanda,01/09/2010,31/03/2011,2010.67,2011.24,2010 DHS,DHS,0,0.212005209047555,0.745314318057405,0.478869178650961,0.0266078459249489,0.00671555845790069,0.0200338088699832
1,5070,15-19,NA,NA,NA,NA,2.368541259,1.814703244,0.553838015,12.78251767,NA,NA,NA,MW,0,NA,NA,0,762,Tajikistan,01/07/2012,30/09/2012,2012.5,2012.75,2012 DHS,DHS,0,0.468690009323161,0.996620812975469,0.182615809424576,0.00449294882301072,0.00109410164143834,0.00860653776585685
1,5071,15-19,NA,NA,NA,NA,8.356631718,7.658243387,0.69838833,41.64110945,NA,NA,NA,MW,0,NA,NA,0,768,Togo,01/11/2013,30/04/2014,2013.83,2014.33,2013-2014 DHS-MICS,DHS,0,0.272442447500872,0.746410809697915,0.153635390757918,0.00513604370279153,0.00258460822074438,0.0221358426013466
1,5072,15-19,NA,NA,NA,NA,13.94299564,13.09755565,0.845439988,31.33635999,NA,NA,NA,MW,0,NA,NA,0,800,Uganda,01/06/2011,31/12/2011,2011.41,2012,2011 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5073,15-19,NA,NA,NA,NA,36.21430769,35.38459379,0.829713903,18.54128536,NA,NA,NA,MW,0,NA,NA,0,716,Zimbabwe,01/09/2010,31/03/2011,2010.67,2011.24,2010-2011 DHS,DHS,0,0.145417093416206,0.579575981724012,0.138789036894265,0.00861439417030368,7.39386999330568e-4,0.00932410717696833
1,5083,15-19,NA,NA,NA,Data pertain to fecund women.,48.6,NA,NA,NA,NA,+,NA,MW,0,NA,NA,0,28,Antigua and Barbuda,NA,NA,1988.25,1988.75,1988 CPS,CCPS,0,NA,NA,NA,NA,NA,NA
1,5142,15-19,NA,NA,NA,NA,44.5,43.8,0.7,NA,NA,NA,NA,MW,0,NA,NA,0,104,Myanmar,01/07/2007,09/01/2007,2007.5,2007.02,2007 FRHS,National survey,0,NA,NA,NA,NA,NA,NA
1,5143,15-19,NA,NA,NA,Data pertain to non-pregnant women.,41.9,23.3,18.6,NA,NA,+,NA,MW,0,NA,NA,0,516,Namibia,NA,NA,1989.25,1989.75,1989 Demographic and Health Survey,National survey,0,NA,NA,NA,NA,NA,NA
1,5146,18-19,NA,NA,NA,NA,96,NA,NA,NA,NA,NA,NA,MW,+,NA,NA,0,528,Netherlands,01/03/2008,01/08/2008,2008.16,2008.58,2008 FFS,National survey,0,NA,NA,NA,NA,NA,NA
1,5152,15-19,NA,NA,NA,NA,28.9,23.1,5.8,NA,NA,NA,NA,MW,0,NA,NA,0,591,Panama,01/10/1979,15/02/1980,1979.75,1980.12,1979 CPS,CPS,0,NA,NA,NA,NA,NA,NA
1,5153,15-19,NA,NA,NA,NA,22.6,19.7,2.9,NA,NA,NA,NA,MW,0,NA,NA,0,591,Panama,01/07/1984,28/04/1985,1984.5,1985.32,1984 RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,5174,15-19,NA,NA,Excluding the Northern and Eastern Province.,NA,12.6,NA,NA,NA,Excluding the Northern and Eastern Province.,NA,NA,MW,0,NA,NA,0,144,Sri Lanka,NA,NA,1981.25,1981.75,1981-1982 Health Impact,National survey,0,NA,NA,NA,NA,NA,NA
1,5176,15-19,NA,NA,NA,NA,4.9,3.8269,1.0731,NA,NA,NA,NA,MW,0,NA,NA,0,762,Tajikistan,NA,NA,2007.25,2007.75,2007 LSMS,LSMS,0,NA,NA,NA,NA,NA,NA
1,5179,15-19,NA,NA,NA,NA,72.16721079,71.51165956,0.655551237,NA,NA,NA,NA,MW,0,NA,NA,0,764,Thailand,NA,NA,2006.25,2006.75,2006 RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,5182,15-19,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,780,Trinidad and Tobago,NA,NA,1970.25,1970.75,1970-1971 FS,National survey,0,NA,NA,NA,NA,NA,NA
1,5184,15-19,NA,Traditional methods include folk methods.,NA,NA,40.2,17.6,22.6,NA,NA,NA,NA,MW,0,NA,Including folk methods.,0,792,Turkey,NA,NA,2008.25,2008.75,2008 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5212,15-19,NA,NA,Data pertain to pre-secession Northern Sudan.,NA,4,3,1,NA,Data pertain to pre-secession Northern Sudan.,NA,NA,MW,0,NA,NA,0,729,Sudan,NA,NA,1978.25,1978.75,1978-1979 WFS,National survey,0,NA,NA,NA,NA,NA,NA
1,5219,15-19,NA,NA,NA,NA,3.814713896,2.179836512,1.634877384,NA,NA,NA,NA,MW,0,NA,NA,0,729,Sudan,01/11/1989,31/05/1990,1989.83,1990.41,1989-1990 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5220,15-19,NA,NA,Data pertain to pre-secession Northern Sudan.,NA,5.3,1.9,3.4,NA,Data pertain to pre-secession Northern Sudan.,NA,NA,MW,0,NA,NA,0,729,Sudan,NA,NA,1992.25,1992.75,1992-1993 MCH,PAPCHILD,0,NA,NA,NA,NA,NA,NA
1,5257,15-19,NA,NA,NA,NA,30.80274771,26.42615379,4.317831917,NA,NA,NA,NA,MW,0,NA,NA,0,704,Viet Nam,01/04/2010,01/04/2010,2010.25,2010.25,Annual APC,National survey,0,NA,NA,NA,NA,NA,NA
1,5274,15-19,NA,NA,NA,NA,5.757902383,4.970355329,0.787547054,31.35393333,NA,NA,NA,MW,0,NA,NA,0,686,Senegal,01/10/2010,30/04/2011,2010.75,2011.33,2010-2011 DHS-MICS,DHS,0,0.229205856286531,0.570579136439689,0.0928836449630296,0.00464694163163732,0.00109060457366122,0.00833174981592778
1,5275,15-19,NA,NA,NA,NA,74.6,NA,NA,NA,NA,NA,NA,MW,0,NA,NA,0,188,Costa Rica,01/06/2010,31/10/2010,2010.41,2010.83,2010 ESSR,National survey,0,NA,NA,NA,NA,NA,NA
1,5334,15-19,NA,NA,NA,NA,21.00131396,11.11285951,9.888454448,NA,NA,NA,NA,MW,0,NA,NA,1,368,Iraq,13/02/2011,18/03/2011,2011.12,2011.21,2011 MICS,MICS,0,NA,NA,NA,NA,NA,NA
1,5335,15-19,NA,NA,NA,NA,28.7,19.8,8.8,NA,NA,NA,NA,MW,0,NA,NA,0,608,Philippines,NA,NA,2011.25,2011.75,2011 FHS,National survey,0,NA,NA,NA,NA,NA,NA
1,5336,15-19,NA,NA,NA,NA,11.4,6.8,4.6,NA,NA,NA,NA,MW,0,NA,NA,0,356,India,01/12/2007,30/12/2008,2007.92,2008.99,2007-2008 DLHS,National survey,0,NA,NA,NA,NA,NA,NA
1,5339,15-19,NA,NA,NA,NA,27.52733692,21.81957565,5.707761271,12.49497542,NA,NA,NA,MW,0,NA,NA,0,400,Jordan,01/09/2012,31/12/2012,2012.67,2013,2012 DHS,DHS,0,0.27104574877991,0.309450275959313,0.326714010234986,0.0475053091927965,0.00811652126441183,0.0297397547185459
1,5353,15-19,NA,NA,NA,NA,37.8,35.2,2.6,10.5,NA,NA,NA,MW,0,NA,NA,0,504,Morocco,01/11/2010,31/03/2011,2010.83,2011.24,2011 ENPSF,DHS,0,NA,NA,NA,NA,NA,NA
1,5355,15-19,NA,NA,NA,NA,4.829464141,4.417770369,0.411693772,NA,NA,NA,NA,MW,0,NA,NA,1,729,Sudan,01/07/2010,30/11/2010,2010.5,2010.91,2010 MICS-HHS,National survey,0,NA,NA,NA,NA,NA,NA
1,5373,15-19,NA,NA,NA,NA,60.65565134,44.38485319,16.27079814,26.53216154,NA,NA,NA,MW,0,NA,NA,0,604,Peru,01/03/2011,31/12/2011,2011.16,2012,2011 DHS,DHS,0,0.125327419194641,0.177955323634904,0.206806200241297,0.015536528067686,0.0127488230349287,0.0162405564594547
1,5399,15-19,NA,NA,NA,NA,12.5,8,4.5,13,NA,NA,NA,MW,0,NA,NA,0,760,Syrian Arab Republic,NA,NA,2009.25,2009.75,2009 FHS,PAPFAM,0,NA,NA,NA,NA,NA,NA
1,5400,15-19,NA,NA,NA,NA,69.6,68.4,1.2,NA,NA,NA,NA,MW,0,NA,NA,0,764,Thailand,NA,NA,2009.25,2009.75,2009 RHS,RHS,0,NA,NA,NA,NA,NA,NA
1,5413,15-19,NA,NA,NA,NA,7.025405314,5.916530548,1.108874767,13.07919643,NA,NA,NA,MW,0,NA,NA,0,562,Niger,01/02/2012,30/06/2012,2012.08,2012.49,2012 DHS-MICS,DHS,0,0.15753766987214,0.336609195740361,0.10359425281061,0.00476751021922565,8.37189784887082e-4,0.0055461954739854
1,5422,15-19,NA,NA,NA,NA,2.774929596,2.550949754,0.223979843,23.37395577,NA,NA,NA,MW,0,NA,NA,0,324,Guinea,01/06/2012,31/10/2012,2012.42,2012.83,2012 DHS,DHS,0,0.271022850215494,0.719870861710296,0.117489478229302,0.00379555795650255,3.9463481024888e-4,0.00863587698049967
1,5430,18-19,NA,Modern methods include some cases of sterilisation for non-contraceptive reasons.,NA,NA,69.2,69.2,0,NA,NA,NA,NA,MW,+,NA,NA,0,250,France,26/09/2005,03/12/2005,2005.73,2005.92,2005 GGS,GGS,0,NA,NA,NA,NA,NA,NA
1,5433,18-19,NA,Modern methods include some cases of sterilisation for non-contraceptive reasons.,NA,NA,23.1,3.8,19.2,NA,NA,NA,NA,MW,+,NA,NA,0,268,Georgia,01/03/2006,30/05/2006,2006.16,2006.41,2006 GGS,GGS,0,NA,NA,NA,NA,NA,NA
1,5434,18-19,NA,Modern methods include some cases of sterilisation for non-contraceptive reasons.,NA,NA,93.3,93.3,0,NA,NA,NA,NA,MW,+,NA,NA,0,276,Germany,22/02/2005,12/05/2005,2005.14,2005.36,2005 GGS,GGS,0,NA,NA,NA,NA,NA,NA
1,5438,18-19,NA,Modern methods include some cases of sterilisation for non-contraceptive reasons.,NA,NA,63.2,36.8,26.3,NA,NA,NA,NA,MW,+,NA,NA,0,440,Lithuania,01/04/2006,30/12/2006,2006.25,2006.99,2006 GGS,GGS,0,NA,NA,NA,NA,NA,NA
1,5444,15-19,NA,NA,NA,NA,1.7,0,1.7,34.5,NA,NA,NA,MW,0,NA,NA,0,296,Kiribati,18/09/2009,18/12/2009,2009.71,2009.96,2009 DHS,DHS,0,NA,NA,NA,NA,NA,NA
1,5447,15-19,NA,NA,NA,NA,2.108914949,1.151751978,0.957162971,13.05380342,NA,NA,NA,MW,0,NA,NA,0,566,Nigeria,01/02/2013,30/06/2013,2013.08,2013.49,2013 DHS,DHS,0,0.244749178503886,0.261251695899133,0.0736516353462073,0.00170383401275129,0.00115482049360673,0.0045950001843204
1,5450,15-19,NA,Traditional methods include folk methods.,NA,NA,28,25.6,2.4,NA,NA,NA,NA,MW,0,NA,Including folk methods.,1,548,Vanuatu,NA,NA,2013.25,2013.75,2013 DHS-MICS,National survey,0,NA,NA,NA,NA,NA,NA
